id,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
12545,2011-05-27,chatain,49.0,4.0,25871.0,M,doctorat,geologie,79.98,non,0
12546,2011-09-30,chatain,33.0,17.0,32178.0,M,doctorat,forage,86.39,oui,0
12547,2014-08-07,roux,44.0,12.0,38475.0,F,bac,geologie,76.25,non,0
12548,2013-08-21,blond,17.0,16.0,36852.0,M,master,geologie,96.16,oui,1
12549,2010-08-18,roux,23.0,10.0,39403.0,M,bac,geologie,38.44,non,0
12550,2010-08-10,brun,40.0,6.0,39234.0,M,licence,geologie,57.46,non,0
12551,2012-11-13,brun,12.0,7.0,33564.0,M,master,geologie,73.91,non,0
12552,2014-04-24,blond,39.0,10.0,38951.0,M,bac,geologie,38.98,non,0
12553,2014-06-12,roux,35.0,8.0,38784.0,M,licence,forage,70.8,oui,0
12554,2010-08-06,brun,37.0,6.0,34626.0,F,licence,forage,85.57,non,0
12555,2013-09-18,blond,35.0,16.0,33977.0,M,licence,geologie,84.76,non,0
12556,2011-06-09,brun,53.0,12.0,33281.0,M,master,geologie,66.53,non,1
12557,2013-11-06,brun,25.0,11.0,33146.0,M,licence,forage,57.71,non,0
12558,2012-05-25,chatain,44.0,7.0,36570.0,F,master,archeologie,53.42,oui,0
12559,2012-11-22,blond,25.0,13.0,39548.0,M,bac,geologie,67.73,non,0
12560,2012-11-15,chatain,48.0,9.0,36032.0,F,licence,detective,75.68,non,0
12561,2011-02-26,roux,36.0,7.0,37426.0,M,bac,geologie,76.71,non,0
12562,2012-08-16,brun,41.0,8.0,32263.0,F,licence,detective,90.14,non,0
12563,2014-07-10,chatain,35.0,11.0,38367.0,F,doctorat,forage,84.42,oui,0
12564,2010-11-03,blond,23.0,14.0,27988.0,F,licence,forage,70.89,non,0
12565,2013-12-08,brun,43.0,8.0,24073.0,F,master,geologie,93.73,non,0
12566,2010-05-28,chatain,36.0,13.0,31624.0,F,licence,geologie,60.07,non,0
12567,2010-10-16,chatain,33.0,10.0,28667.0,F,master,detective,87.76,non,0
12568,2012-02-03,brun,,9.0,31795.0,F,master,forage,64.2,non,0
12569,2012-03-26,roux,14.0,12.0,34889.0,M,bac,forage,52.79,non,0
12570,2014-05-26,brun,40.0,7.0,37332.0,F,licence,detective,88.29,non,0
12571,2011-09-25,blond,32.0,8.0,37947.0,M,licence,geologie,63.49,non,0
12572,2011-05-07,chatain,36.0,12.0,40672.0,F,master,detective,68.65,oui,0
12573,2013-03-13,chatain,28.0,14.0,39574.0,F,master,detective,91.38,oui,0
12574,2013-08-28,brun,48.0,9.0,32996.0,M,master,geologie,79.44,non,0
12575,2014-02-23,blond,32.0,,35208.0,F,bac,geologie,80.02,non,0
12576,2014-01-21,brun,29.0,9.0,29737.0,M,licence,geologie,47.63,non,0
12577,2013-07-11,chatain,19.0,15.0,31510.0,M,doctorat,geologie,78.96,oui,0
12578,2013-09-06,brun,35.0,11.0,37467.0,F,licence,detective,76.36,non,1
12579,2011-11-16,brun,27.0,13.0,38171.0,M,master,geologie,89.0,oui,0
12580,2011-04-13,brun,22.0,11.0,30515.0,M,doctorat,geologie,92.0,oui,0
12581,2014-11-19,blond,26.0,11.0,33964.0,M,licence,geologie,65.92,non,0
12582,2011-02-11,brun,19.0,9.0,41493.0,M,licence,geologie,46.3,non,0
12583,2011-01-23,chatain,34.0,14.0,33527.0,F,master,geologie,88.89,non,0
12584,2013-07-16,brun,48.0,13.0,35151.0,M,licence,geologie,67.27,non,0
12585,2013-07-25,chatain,34.0,6.0,32689.0,F,bac,archeologie,62.08,non,1
12586,2014-12-16,brun,29.0,5.0,36693.0,M,licence,forage,75.11,non,1
12587,2014-03-26,blond,39.0,7.0,22385.0,F,master,forage,91.87,non,0
12588,2013-04-17,brun,25.0,6.0,38595.0,M,master,geologie,69.15,oui,1
12589,2014-07-30,chatain,39.0,15.0,34892.0,M,doctorat,geologie,99.58,oui,0
12590,2014-07-30,brun,28.0,7.0,31315.0,M,master,geologie,60.29,non,0
12591,2014-07-18,blond,40.0,10.0,36557.0,M,licence,detective,64.54,non,0
12592,2010-02-21,brun,37.0,7.0,36329.0,M,licence,geologie,47.79,non,0
12593,2010-07-21,blond,40.0,8.0,33444.0,F,licence,geologie,69.66,non,0
12594,2012-03-11,chatain,40.0,15.0,34889.0,M,doctorat,geologie,68.58,oui,0
12595,2011-09-14,chatain,36.0,10.0,41901.0,M,doctorat,detective,79.23,oui,0
12596,2014-07-05,brun,39.0,10.0,31250.0,M,master,detective,82.33,oui,0
12597,2010-05-02,chatain,36.0,6.0,37347.0,M,master,geologie,82.81,oui,0
12598,2014-07-06,brun,41.0,9.0,43180.0,F,licence,detective,75.12,non,0
12599,2010-05-09,brun,40.0,9.0,33408.0,M,master,geologie,84.64,oui,0
12600,2011-04-19,blond,36.0,12.0,37884.0,F,bac,forage,62.36,non,0
12601,2014-05-30,brun,35.0,11.0,22273.0,F,doctorat,geologie,108.2,non,0
12602,2010-05-03,roux,37.0,4.0,30634.0,M,licence,geologie,74.7,non,0
12603,2011-03-26,blond,39.0,6.0,41877.0,M,licence,detective,57.87,oui,0
12604,2012-01-07,brun,30.0,10.0,36698.0,M,doctorat,forage,90.25,oui,0
12605,2010-01-08,blond,30.0,8.0,30601.0,M,master,geologie,70.26,non,0
12606,2011-10-05,chatain,49.0,5.0,33881.0,F,master,geologie,69.08,non,0
12607,2011-03-17,blond,28.0,8.0,36375.0,M,licence,geologie,66.94,non,0
12608,2014-09-07,blond,25.0,8.0,39171.0,F,bac,geologie,51.08,non,0
12609,2010-07-26,roux,32.0,9.0,42611.0,F,bac,detective,75.2,non,0
12610,2012-02-18,blond,24.0,11.0,34690.0,M,master,forage,101.71,oui,1
12611,2013-12-26,roux,26.0,16.0,29219.0,M,bac,geologie,47.47,,0
12612,,chatain,40.0,8.0,38123.0,F,licence,forage,63.98,non,0
12613,2014-07-12,chatain,28.0,13.0,37863.0,M,doctorat,geologie,87.98,oui,0
12614,2012-06-05,chatain,21.0,8.0,32450.0,M,doctorat,geologie,105.02,oui,0
12615,2010-12-21,brun,45.0,1.0,49166.0,,bac,detective,,oui,0
12616,2013-03-09,chatain,24.0,8.0,32822.0,F,licence,geologie,83.98,non,0
12617,2010-10-08,brun,36.0,15.0,31006.0,M,doctorat,geologie,76.37,oui,1
12618,2011-11-14,blond,37.0,9.0,40874.0,M,licence,geologie,73.89,oui,0
12619,2014-06-14,chatain,26.0,9.0,32221.0,F,master,geologie,95.88,non,0
12620,2013-11-13,blond,25.0,12.0,31792.0,M,master,forage,79.56,non,0
12621,2010-11-06,chatain,34.0,12.0,32028.0,F,doctorat,forage,89.88,oui,0
12622,2013-09-28,chatain,43.0,10.0,39006.0,F,licence,archeologie,63.83,non,0
12623,2013-02-10,chatain,27.0,14.0,26151.0,F,doctorat,detective,107.46,oui,0
12624,2012-01-14,brun,35.0,10.0,40631.0,M,licence,geologie,67.11,non,0
12625,2011-04-04,blond,33.0,6.0,39064.0,M,licence,detective,54.36,oui,0
12626,2010-07-24,blond,43.0,11.0,38030.0,M,licence,geologie,62.75,oui,0
12627,2014-01-06,roux,47.0,7.0,35238.0,M,bac,geologie,44.48,non,0
12628,2012-10-19,roux,25.0,7.0,34134.0,M,licence,geologie,73.42,non,0
12629,2010-01-27,blond,30.0,7.0,39524.0,M,bac,geologie,58.32,non,0
12630,2013-05-25,blond,25.0,5.0,40779.0,M,master,forage,75.53,oui,0
12631,2010-02-05,brun,33.0,7.0,34384.0,F,master,archeologie,82.75,oui,0
12632,2014-12-05,blond,29.0,11.0,34627.0,M,licence,geologie,66.29,oui,0
12633,2013-01-05,brun,36.0,9.0,39725.0,F,licence,forage,82.37,oui,0
12634,2011-03-25,blond,40.0,5.0,35311.0,M,licence,geologie,96.28,oui,0
12635,2012-04-21,roux,32.0,11.0,32103.0,M,licence,forage,79.29,oui,0
12636,2012-09-25,blond,38.0,10.0,40149.0,,bac,forage,63.43,non,0
12637,2014-11-11,brun,41.0,10.0,38670.0,F,licence,detective,61.87,non,0
12638,2012-07-12,blond,26.0,10.0,33853.0,M,master,geologie,82.15,oui,0
12639,2012-01-23,chatain,28.0,10.0,39618.0,F,master,detective,82.04,oui,0
12640,2014-09-23,blond,52.0,8.0,35871.0,F,master,forage,88.86,oui,0
12641,2014-05-11,roux,36.0,11.0,23529.0,F,licence,forage,114.04,non,0
12642,2010-03-01,chatain,34.0,5.0,30133.0,M,doctorat,geologie,84.94,oui,0
12643,2014-12-08,blond,41.0,6.0,32579.0,M,master,detective,106.26,oui,0
12644,2012-04-18,blond,50.0,10.0,30354.0,F,licence,geologie,99.55,non,0
12645,2013-05-18,brun,31.0,9.0,32659.0,F,licence,,69.92,non,0
12646,2013-09-28,brun,46.0,11.0,38247.0,M,licence,geologie,58.32,non,0
12647,2012-08-24,blond,40.0,8.0,28671.0,M,licence,geologie,63.5,non,0
12648,2012-08-14,blond,29.0,10.0,27434.0,F,licence,detective,97.39,non,0
12649,2014-08-23,brun,51.0,11.0,34021.0,M,licence,geologie,57.41,non,0
12650,2014-03-28,blond,44.0,12.0,32981.0,F,licence,geologie,70.93,non,1
12651,2013-10-04,chatain,35.0,9.0,32266.0,F,doctorat,detective,90.8,oui,0
12652,2013-11-18,blond,45.0,13.0,37080.0,M,licence,geologie,52.74,non,0
12653,2011-08-17,brun,22.0,4.0,39395.0,M,master,geologie,71.88,oui,0
12654,2010-04-05,blond,40.0,7.0,35906.0,M,master,geologie,88.24,oui,1
12655,2011-04-04,blond,29.0,5.0,38787.0,M,bac,geologie,,non,0
12656,2014-12-17,brun,25.0,,36030.0,M,licence,geologie,43.7,non,0
12657,2014-11-14,chatain,38.0,6.0,41446.0,F,licence,detective,86.54,oui,0
12658,2010-02-23,,28.0,6.0,40421.0,F,doctorat,forage,84.5,oui,0
12659,2010-09-15,brun,44.0,8.0,36788.0,M,licence,geologie,48.24,non,0
12660,2011-11-16,brun,49.0,9.0,31375.0,F,master,detective,119.96,oui,0
12661,2013-10-21,brun,25.0,8.0,30600.0,M,licence,archeologie,75.24,non,1
12662,2012-10-18,chatain,37.0,15.0,38496.0,M,master,geologie,86.47,oui,0
12663,2010-03-13,brun,30.0,4.0,38390.0,M,master,geologie,85.45,oui,0
12664,2010-08-01,blond,45.0,12.0,38340.0,M,licence,geologie,61.63,non,0
12665,2012-10-20,brun,24.0,7.0,40941.0,M,licence,geologie,51.85,non,0
12666,2013-06-23,chatain,37.0,13.0,49159.0,F,licence,detective,67.69,oui,0
12667,2011-03-23,chatain,35.0,11.0,47567.0,F,licence,archeologie,47.46,oui,0
12668,2014-09-12,blond,35.0,15.0,34996.0,M,licence,forage,74.08,non,0
12669,2011-04-18,chatain,23.0,6.0,41343.0,M,,,78.75,oui,0
12670,2010-06-22,roux,28.0,14.0,33615.0,M,bac,forage,51.51,non,0
12671,2012-08-11,chatain,39.0,10.0,26273.0,M,doctorat,geologie,99.12,non,0
12672,2014-08-12,chatain,33.0,10.0,37925.0,M,master,geologie,47.76,non,0
12673,2013-06-20,roux,33.0,14.0,40279.0,M,bac,geologie,73.45,oui,0
12674,2014-02-25,chatain,32.0,4.0,32233.0,F,master,forage,78.38,non,0
12675,2011-06-22,chatain,15.0,12.0,29393.0,M,doctorat,geologie,88.41,oui,0
12676,2014-06-04,brun,23.0,15.0,34121.0,F,master,archeologie,108.8,oui,0
12677,2010-01-15,chatain,27.0,5.0,38696.0,M,master,geologie,65.69,oui,0
12678,2013-06-08,blond,23.0,12.0,21827.0,F,doctorat,forage,103.81,non,0
12679,2014-06-02,brun,39.0,10.0,31120.0,F,licence,detective,88.62,non,0
12680,2013-04-26,brun,35.0,5.0,40785.0,M,licence,geologie,46.41,non,0
12681,2013-01-21,brun,39.0,8.0,34767.0,F,master,archeologie,78.72,oui,0
12682,2011-05-17,blond,36.0,9.0,32594.0,F,licence,geologie,69.76,non,1
12683,2011-07-01,blond,32.0,11.0,40751.0,M,master,geologie,74.06,oui,1
12684,2014-06-22,chatain,39.0,6.0,35206.0,F,master,detective,68.05,oui,0
12685,2012-03-02,brun,44.0,11.0,48906.0,F,bac,detective,72.32,oui,1
12686,2010-10-01,brun,34.0,10.0,39001.0,F,bac,forage,37.62,non,0
12687,2013-06-10,chatain,31.0,11.0,27365.0,M,master,geologie,70.16,non,1
12688,2013-10-29,chatain,27.0,4.0,36813.0,M,licence,geologie,46.58,non,0
12689,2011-08-05,blond,8.0,2.0,33359.0,M,master,geologie,81.01,non,0
12690,2012-05-08,chatain,31.0,10.0,39074.0,M,licence,geologie,63.43,non,0
12691,2011-07-15,blond,23.0,5.0,29527.0,F,master,forage,100.39,oui,0
12692,2013-12-27,blond,35.0,7.0,34972.0,M,master,geologie,94.97,oui,1
12693,2012-12-15,chatain,25.0,11.0,27617.0,M,licence,archeologie,60.49,non,1
12694,2013-12-08,roux,13.0,7.0,35483.0,M,bac,geologie,75.41,non,0
12695,2010-02-18,brun,27.0,13.0,33767.0,F,licence,geologie,70.29,non,0
12696,2011-04-30,blond,29.0,7.0,38510.0,F,bac,geologie,75.76,non,0
12697,2013-05-27,blond,26.0,12.0,23133.0,M,master,geologie,86.8,non,0
12698,2012-01-21,blond,42.0,6.0,,M,bac,geologie,57.03,non,0
12699,2014-03-09,roux,18.0,10.0,48961.0,M,bac,geologie,25.35,non,0
12700,2012-11-18,chatain,38.0,7.0,32260.0,F,doctorat,archeologie,76.96,oui,0
12701,2014-10-23,chatain,38.0,9.0,29434.0,M,doctorat,geologie,99.45,oui,0
12702,2012-08-04,chatain,22.0,11.0,35080.0,M,master,forage,56.78,oui,0
12703,2013-11-14,chatain,32.0,10.0,35482.0,M,doctorat,detective,67.91,oui,0
12704,2011-10-26,brun,46.0,10.0,23648.0,M,doctorat,geologie,89.48,non,0
12705,2012-07-30,blond,56.0,8.0,23822.0,F,master,geologie,98.83,non,0
12706,2012-05-16,chatain,19.0,9.0,34105.0,F,master,detective,80.95,non,0
12707,2013-05-31,blond,21.0,13.0,31819.0,M,master,forage,79.93,oui,0
12708,2012-04-19,chatain,35.0,7.0,39931.0,F,licence,forage,75.75,non,0
12709,2010-02-17,roux,32.0,10.0,25026.0,M,master,forage,91.0,non,0
12710,2014-06-08,chatain,35.0,8.0,34410.0,M,master,geologie,70.88,non,0
12711,2011-03-07,brun,23.0,10.0,32477.0,F,master,detective,77.29,oui,0
12712,2013-09-20,brun,21.0,12.0,34396.0,M,licence,geologie,68.1,non,0
12713,2013-02-18,chatain,24.0,9.0,31908.0,F,master,geologie,88.82,non,0
12714,2011-10-23,blond,44.0,8.0,37133.0,M,licence,geologie,61.84,non,0
12715,2012-03-25,brun,19.0,5.0,36673.0,F,licence,detective,65.75,non,0
12716,2013-09-25,chatain,27.0,9.0,33381.0,F,master,detective,83.52,oui,0
12717,2013-04-07,blond,30.0,11.0,29394.0,M,master,geologie,72.64,non,0
12718,2012-11-25,chatain,25.0,5.0,32955.0,F,doctorat,archeologie,112.7,oui,0
12719,2010-09-06,brun,29.0,10.0,34277.0,M,master,geologie,92.15,oui,0
12720,2014-01-31,roux,37.0,9.0,30341.0,M,bac,geologie,81.91,non,0
12721,2011-06-05,chatain,33.0,5.0,30185.0,F,doctorat,forage,89.79,oui,0
12722,2013-05-03,roux,23.0,8.0,34140.0,F,bac,geologie,89.28,non,0
12723,2011-05-17,blond,35.0,6.0,31212.0,M,licence,geologie,60.45,non,0
12724,2012-03-18,roux,34.0,6.0,27637.0,F,master,detective,94.96,oui,0
12725,2012-06-05,chatain,35.0,8.0,41195.0,F,bac,archeologie,51.71,non,1
12726,2013-08-05,roux,26.0,7.0,34974.0,M,licence,geologie,98.09,oui,1
12727,2011-07-15,chatain,33.0,14.0,37011.0,M,doctorat,forage,87.7,oui,0
12728,2010-03-20,blond,34.0,11.0,43298.0,M,licence,geologie,71.94,oui,0
12729,2013-08-30,blond,45.0,9.0,31551.0,M,master,forage,77.98,non,0
12730,2013-10-26,brun,29.0,5.0,31670.0,M,licence,geologie,66.03,non,0
12731,2010-07-02,chatain,16.0,9.0,38517.0,M,licence,geologie,61.29,non,0
12732,2010-08-27,blond,40.0,14.0,25886.0,F,doctorat,detective,131.54,oui,0
12733,2010-03-21,roux,29.0,8.0,40916.0,M,licence,detective,73.81,oui,0
12734,2011-04-03,chatain,42.0,9.0,34569.0,M,doctorat,geologie,87.51,oui,0
12735,2012-01-30,blond,35.0,12.0,36520.0,F,bac,detective,73.55,non,0
12736,2010-06-10,chatain,33.0,10.0,34044.0,F,master,forage,72.51,non,0
12737,2013-04-09,brun,41.0,10.0,39431.0,M,licence,detective,77.2,oui,1
12738,2014-03-07,chatain,37.0,12.0,35976.0,F,licence,geologie,,non,0
12739,2012-10-05,chatain,30.0,2.0,29625.0,F,master,forage,66.09,non,0
12740,2012-12-30,brun,28.0,8.0,35169.0,M,licence,geologie,65.37,non,0
12741,2012-08-16,chatain,44.0,5.0,48255.0,M,licence,detective,29.3,non,0
12742,2011-06-19,roux,27.0,11.0,34463.0,M,bac,geologie,49.84,non,0
12743,2011-06-25,blond,50.0,8.0,32610.0,M,licence,detective,65.77,non,0
12744,2012-04-26,brun,34.0,9.0,31128.0,M,licence,forage,70.23,non,1
12745,2014-12-09,blond,45.0,8.0,29728.0,F,master,geologie,112.54,non,0
12746,2012-06-26,blond,35.0,13.0,35788.0,F,licence,detective,71.72,non,0
12747,2011-06-26,blond,23.0,10.0,32429.0,F,bac,geologie,80.82,non,0
12748,2011-11-19,roux,29.0,6.0,22504.0,M,master,geologie,88.38,non,0
12749,2010-08-16,blond,30.0,12.0,33081.0,M,licence,geologie,71.62,non,0
12750,2011-05-30,blond,34.0,12.0,36719.0,F,bac,geologie,60.28,non,0
12751,2012-10-14,blond,34.0,13.0,37609.0,M,licence,forage,,oui,1
12752,2014-04-02,brun,47.0,7.0,31203.0,F,master,geologie,85.94,non,0
12753,2011-08-18,brun,35.0,13.0,22449.0,F,doctorat,forage,124.62,oui,0
12754,2013-08-16,chatain,37.0,11.0,41003.0,F,licence,detective,73.37,non,0
12755,2012-05-04,brun,,11.0,37992.0,F,licence,geologie,64.74,non,1
12756,2014-02-05,chatain,34.0,16.0,29774.0,F,master,forage,84.22,non,0
12757,2014-06-30,brun,26.0,9.0,30635.0,F,master,detective,91.87,non,0
12758,2012-12-08,chatain,40.0,13.0,37115.0,F,doctorat,archeologie,85.64,oui,0
12759,2013-06-21,roux,33.0,7.0,32339.0,,bac,geologie,52.29,non,0
12760,2011-09-15,blond,23.0,16.0,29251.0,M,master,geologie,74.96,non,0
12761,2010-08-10,blond,33.0,8.0,40717.0,M,licence,geologie,58.19,oui,0
12762,2014-11-13,brun,36.0,12.0,33308.0,M,doctorat,detective,93.15,oui,0
12763,2010-12-31,roux,24.0,11.0,32600.0,F,licence,archeologie,93.5,oui,0
12764,2010-08-02,chatain,49.0,11.0,42002.0,F,licence,forage,68.06,non,0
12765,2013-04-29,chatain,44.0,9.0,30991.0,M,doctorat,detective,96.89,oui,0
12766,2012-11-18,blond,30.0,10.0,37200.0,M,master,geologie,78.65,oui,1
12767,2010-09-01,blond,30.0,5.0,40242.0,F,bac,detective,81.11,oui,0
12768,2010-11-26,blond,32.0,7.0,38180.0,F,licence,detective,90.46,oui,0
12769,2012-07-21,chatain,32.0,10.0,31999.0,M,master,geologie,61.89,non,0
12770,2011-11-13,blond,20.0,6.0,48551.0,M,bac,forage,26.43,oui,0
12771,2010-04-19,blond,35.0,6.0,42771.0,M,licence,detective,42.95,oui,0
12772,2012-09-08,chatain,18.0,8.0,38420.0,F,licence,detective,90.25,non,0
12773,2011-02-23,brun,11.0,9.0,30360.0,F,doctorat,detective,101.05,,0
12774,2011-07-07,roux,49.0,12.0,33647.0,F,bac,forage,68.42,non,0
12775,2011-07-22,brun,26.0,8.0,35795.0,F,licence,forage,80.75,non,0
12776,2010-09-25,chatain,32.0,12.0,25422.0,F,doctorat,geologie,102.92,non,0
12777,2010-10-08,chatain,26.0,8.0,36013.0,F,master,,69.83,non,0
12778,2011-01-23,roux,43.0,10.0,38629.0,M,bac,geologie,33.96,non,0
12779,2012-12-15,chatain,53.0,3.0,39840.0,F,licence,archeologie,48.74,non,1
12780,2010-10-22,chatain,51.0,8.0,36494.0,M,doctorat,detective,70.08,oui,0
12781,2013-02-24,chatain,50.0,8.0,40518.0,M,doctorat,detective,71.53,oui,0
12782,2011-12-18,brun,36.0,10.0,34132.0,M,master,forage,71.76,oui,0
12783,2014-03-12,roux,33.0,9.0,31550.0,F,licence,archeologie,75.09,non,0
12784,2012-01-28,chatain,23.0,11.0,36205.0,M,master,geologie,78.24,non,0
12785,2011-04-30,blond,29.0,10.0,34344.0,M,licence,geologie,66.98,oui,0
12786,2012-08-10,brun,51.0,12.0,37451.0,M,bac,geologie,32.58,non,0
12787,2012-02-15,roux,32.0,3.0,43522.0,M,bac,forage,44.34,non,0
12788,2014-12-23,chatain,34.0,9.0,26197.0,M,doctorat,forage,77.83,oui,0
12789,2011-04-18,brun,19.0,8.0,37499.0,F,licence,forage,79.26,non,0
12790,2014-07-08,chatain,38.0,10.0,47624.0,M,licence,forage,70.55,oui,1
12791,2014-12-25,brun,32.0,5.0,24039.0,M,doctorat,geologie,100.91,non,0
12792,2010-02-24,chatain,32.0,13.0,38691.0,M,doctorat,geologie,60.8,oui,0
12793,2014-10-06,chatain,49.0,10.0,40565.0,M,licence,detective,49.14,non,0
12794,2012-04-14,brun,25.0,17.0,39899.0,M,licence,geologie,66.49,non,1
12795,2010-11-17,brun,25.0,11.0,37697.0,M,licence,geologie,40.43,non,0
12796,2012-01-04,brun,35.0,9.0,31674.0,F,licence,detective,69.67,non,1
12797,2014-07-07,chatain,27.0,11.0,28836.0,F,doctorat,detective,60.97,non,0
12798,2010-04-24,brun,19.0,11.0,39144.0,M,master,geologie,67.18,oui,1
12799,2014-05-02,chatain,56.0,9.0,37521.0,F,licence,geologie,58.55,non,0
12800,2012-05-25,chatain,35.0,11.0,35239.0,M,master,geologie,71.28,non,0
12801,2013-09-18,roux,13.0,16.0,35219.0,M,bac,geologie,55.69,non,0
12802,2011-03-24,blond,42.0,10.0,28724.0,F,master,geologie,106.99,non,0
12803,2013-01-13,brun,24.0,16.0,35544.0,M,master,forage,72.34,oui,0
12804,2010-05-03,blond,17.0,8.0,38334.0,M,licence,detective,101.27,oui,1
12805,2011-12-20,chatain,17.0,13.0,38938.0,M,doctorat,forage,90.61,oui,0
12806,2010-07-06,brun,44.0,9.0,39712.0,F,licence,detective,71.74,oui,1
12807,2010-10-08,brun,24.0,9.0,29793.0,F,master,forage,80.79,non,0
12808,2013-02-14,chatain,34.0,8.0,46113.0,M,master,detective,42.66,oui,0
12809,2014-02-12,chatain,52.0,11.0,31866.0,F,master,forage,89.58,non,0
12810,2010-09-17,brun,36.0,12.0,41088.0,M,licence,forage,51.98,non,0
12811,2014-10-26,brun,34.0,12.0,30220.0,F,master,forage,101.02,non,0
12812,2013-01-15,chatain,38.0,11.0,37556.0,F,master,forage,70.01,non,0
12813,2012-11-09,roux,37.0,9.0,32476.0,M,licence,geologie,71.0,non,0
12814,2012-04-03,chatain,13.0,6.0,35588.0,M,master,geologie,69.74,non,0
12815,2010-10-17,blond,35.0,4.0,31962.0,M,master,geologie,67.97,non,0
12816,2010-01-10,chatain,20.0,8.0,41043.0,F,master,detective,79.4,oui,0
12817,2011-10-29,chatain,43.0,7.0,29852.0,F,master,geologie,108.72,non,0
12818,2011-12-21,blond,43.0,9.0,27156.0,M,master,geologie,72.74,non,0
12819,2011-02-07,blond,12.0,9.0,28880.0,F,master,geologie,93.86,non,0
12820,2013-05-28,roux,38.0,13.0,32128.0,F,bac,forage,62.37,non,0
12821,2011-02-24,brun,20.0,11.0,40493.0,M,licence,forage,67.88,oui,0
12822,2013-01-28,brun,33.0,8.0,35607.0,M,master,forage,86.73,oui,0
12823,2012-01-28,brun,45.0,4.0,33714.0,M,licence,geologie,58.32,non,0
12824,2011-09-08,blond,46.0,10.0,38480.0,M,master,detective,92.49,oui,0
12825,2012-03-01,blond,40.0,12.0,45527.0,M,licence,archeologie,87.85,oui,0
12826,2011-12-09,chatain,35.0,13.0,37818.0,F,master,forage,88.88,non,0
12827,2014-01-14,chatain,14.0,12.0,33957.0,F,master,detective,63.17,non,0
12828,2013-07-14,roux,29.0,6.0,35103.0,F,bac,forage,47.0,non,0
12829,2011-05-09,blond,41.0,8.0,40382.0,M,licence,geologie,81.04,non,0
12830,2010-03-11,brun,50.0,5.0,33889.0,M,master,forage,72.11,oui,0
12831,2014-03-21,roux,42.0,17.0,45857.0,M,bac,detective,40.88,oui,0
12832,2011-03-11,chatain,47.0,8.0,44848.0,F,licence,geologie,78.38,non,0
12833,2012-11-07,chatain,44.0,13.0,36142.0,F,licence,forage,72.3,non,0
12834,2014-01-26,chatain,39.0,10.0,42833.0,M,master,forage,32.99,non,0
12835,2013-09-07,blond,38.0,6.0,41653.0,M,licence,geologie,65.78,non,0
12836,2013-06-07,brun,37.0,,40681.0,M,licence,geologie,50.05,non,0
12837,2013-09-18,brun,30.0,11.0,30820.0,M,master,geologie,75.04,non,1
12838,2012-07-24,brun,53.0,11.0,46055.0,M,licence,geologie,53.24,non,0
12839,,chatain,39.0,9.0,38924.0,F,licence,detective,83.87,oui,0
12840,2010-10-30,chatain,33.0,5.0,37707.0,M,master,geologie,68.09,oui,0
12841,2012-11-12,brun,32.0,11.0,28397.0,F,licence,detective,91.22,non,0
12842,2010-12-11,roux,37.0,9.0,29491.0,M,licence,forage,92.53,non,0
12843,2011-10-03,brun,26.0,10.0,30745.0,F,licence,detective,76.63,non,0
12844,2013-07-27,chatain,14.0,10.0,36326.0,F,master,detective,78.99,oui,0
12845,2010-01-08,brun,49.0,12.0,26948.0,F,licence,geologie,79.42,non,0
12846,2013-03-21,brun,46.0,14.0,37764.0,M,master,detective,77.34,oui,0
12847,2013-04-14,chatain,34.0,7.0,33449.0,F,doctorat,forage,86.46,oui,1
12848,2012-11-09,blond,28.0,12.0,31675.0,M,licence,forage,85.61,non,0
12849,2011-06-19,blond,57.0,6.0,34519.0,F,licence,detective,84.73,non,0
12850,2010-10-15,brun,38.0,4.0,41612.0,M,licence,detective,69.33,oui,0
12851,2011-05-29,brun,39.0,8.0,33597.0,F,master,forage,97.06,oui,0
12852,2013-12-04,chatain,26.0,7.0,39440.0,F,licence,detective,60.21,non,0
12853,2014-07-23,chatain,19.0,8.0,31927.0,M,doctorat,geologie,77.88,non,0
12854,2011-11-03,brun,27.0,7.0,35876.0,M,master,geologie,73.41,oui,0
12855,2014-08-07,blond,43.0,13.0,,F,master,detective,108.9,oui,0
12856,2012-01-26,blond,40.0,13.0,33075.0,M,licence,forage,89.63,non,1
12857,2012-10-19,blond,44.0,11.0,38642.0,M,master,geologie,82.18,oui,1
12858,2013-06-03,brun,35.0,4.0,30324.0,F,licence,forage,78.09,non,0
12859,2012-05-30,chatain,25.0,3.0,40983.0,F,master,forage,55.9,non,0
